date,asset,ret
2019-11-01,ETH,1.617390715802358e-05
2019-11-02,BTC,0.006868865512063227
2019-11-02,ETH,-0.0002401164303420522
2019-11-03,BTC,-0.009583483749455834
2019-11-03,ETH,-0.008159282467639084
2019-11-04,BTC,0.01919339562438549
2019-11-04,ETH,0.02154406132255149
2019-11-05,BTC,-0.007445856545328811
2019-11-05,ETH,0.01582448304565287
2019-11-06,BTC,0.001964408386214478
2019-11-06,ETH,0.012095205653800845
2019-11-07,BTC,-0.009968973060571096
2019-11-07,ETH,-0.018880013481685
2019-11-08,BTC,-0.049924746967407674
2019-11-08,ETH,-0.02002949697103662
2019-11-09,BTC,0.0009882214210468199
2019-11-09,ETH,0.0044364527164793
2019-11-10,BTC,0.02745130584586919
2019-11-10,ETH,0.024042552384364146
2019-11-11,BTC,-0.032879179981060824
2019-11-11,ETH,-0.021045480428840246
2019-11-12,BTC,0.006608292284490114
2019-11-12,ETH,0.0072983862044944114
2019-11-13,BTC,-0.0008393486468396549
2019-11-13,ETH,0.0075749471007278135
2019-11-14,BTC,-0.011372046022572246
2019-11-14,ETH,-0.012000024315665936
2019-11-15,BTC,-0.024816282533459022
2019-11-15,ETH,-0.029454114926144026
2019-11-16,BTC,0.006920467352055093
2019-11-16,ETH,0.01566120367493351
2019-11-17,BTC,0.0031827394743637605
2019-11-17,ETH,0.009658521304822587
2019-11-18,BTC,-0.031323177646423006
2019-11-18,ETH,-0.02463078143754671
2019-11-19,BTC,-0.012412693864603863
2019-11-19,ETH,-0.017191274617063157
2019-11-20,BTC,-0.021797985575073398
2019-11-20,ETH,-0.0099022100862729
2019-11-21,BTC,-0.04790148568918984
2019-11-21,ETH,-0.08102310751242314
2019-11-22,BTC,-0.045294215208040334
2019-11-22,ETH,-0.06933209949590902
2019-11-23,BTC,0.013872152579023078
2019-11-23,ETH,0.020959943541692505
2019-11-24,BTC,-0.047295145936607
2019-11-24,ETH,-0.06898212004549653
2019-11-25,BTC,0.013935577984796277
2019-11-25,ETH,0.025496818386005815
2019-11-26,BTC,0.010108585540066883
2019-11-26,ETH,0.016989347137961408
2019-11-27,BTC,0.04340210227484875
2019-11-27,ETH,0.027157281762240082
2019-11-28,BTC,-0.009102586236349741
2019-11-28,ETH,-0.008450292689250793
2019-11-29,BTC,0.039948206152910615
2019-11-29,ETH,0.023639834524175507
2019-11-30,BTC,-0.02468853937775628
2019-11-30,ETH,-0.017800330968333444
2019-12-01,BTC,-0.019200067188720915
2019-12-01,ETH,-0.008876103961241388
2019-12-02,BTC,-0.013779656376399996
2019-12-02,ETH,-0.014065954872514497
2019-12-03,BTC,-0.00025167664392733435
2019-12-03,ETH,-0.007397985062762902
2019-12-04,BTC,-0.00930457458407874
2019-12-04,ETH,-0.008169156781971831
2019-12-05,BTC,0.02706453543109233
2019-12-05,ETH,0.01704456362830986
2019-12-06,BTC,0.013249850827323328
2019-12-06,ETH,-0.0003654977486361455
2019-12-07,BTC,0.0012244885547587625
2019-12-07,ETH,-0.0028572430861661946
2019-12-08,BTC,0.0010729442478032425
2019-12-08,ETH,0.016781593633425462
2019-12-09,BTC,-0.021607395767781146
2019-12-09,ETH,-0.020094247265159848
2019-12-10,BTC,-0.01658984648851669
2019-12-10,ETH,-0.013210508246530694
2019-12-11,BTC,-0.008339019679128423
2019-12-11,ETH,-0.018179367576290573
2019-12-12,BTC,0.0035617998454939848
2019-12-12,ETH,0.013898962268902304
2019-12-13,BTC,0.0036655806660659263
2019-12-13,ETH,-0.004527732505692494
2019-12-14,BTC,-0.01994732244362929
2019-12-14,ETH,-0.014319358078066169
2019-12-15,BTC,0.003877781685729609
2019-12-15,ETH,0.001720160827454409
2019-12-16,BTC,-0.030734342104957735
2019-12-16,ETH,-0.06638690530007729
2019-12-17,BTC,-0.04211556503438585
2019-12-17,ETH,-0.08240257069896073
2019-12-18,BTC,0.0958190117115909
2019-12-18,ETH,0.08554625945328853
2019-12-19,BTC,-0.010163597776861044
2019-12-19,ETH,-0.028334172176471162
2019-12-20,BTC,0.0022174806840695727
2019-12-20,ETH,-0.0019724631542183957
2019-12-21,BTC,-0.0038313365082680573
2019-12-21,ETH,-0.007245161153792146
2019-12-22,BTC,0.0445589076158448
2019-12-22,ETH,0.0331033357587478
2019-12-23,BTC,-0.020762644491902904
2019-12-23,ETH,-0.028392774085564954
2019-12-24,BTC,-0.004499437644974069
2019-12-24,ETH,0.003497272997879941
2019-12-25,BTC,-0.006469956481979233
2019-12-25,ETH,-0.020216754345508625
2019-12-26,BTC,-0.004974321654276248
2019-12-26,ETH,-0.0007387179298136148
2019-12-27,BTC,0.007061999794407026
2019-12-27,ETH,0.006753542870370666
2019-12-28,BTC,0.003827368615925586
2019-12-28,ETH,0.008710484708988497
2019-12-29,BTC,0.014302095835631912
2019-12-29,ETH,0.05014913034942636
2019-12-30,BTC,-0.017467840376992116
2019-12-30,ETH,-0.0157652738227112
2019-12-31,BTC,-0.013628967865274233
2019-12-31,ETH,-0.02278933415306572
2020-01-01,BTC,0.0009140341575637478
2020-01-01,ETH,0.009190178165583207
2020-01-02,BTC,-0.029819292162590716
2020-01-02,ETH,-0.025930970201487602
2020-01-03,BTC,0.05145166344511276
2020-01-03,ETH,0.053068978168561154
2020-01-04,BTC,0.008954866877941559
2020-01-04,ETH,0.0066903769863495555
2020-01-05,BTC,8.914790612779555e-05
2020-01-05,ETH,0.008939204731726713
2020-01-06,BTC,0.04829126010697582
2020-01-06,ETH,0.05890493095145177
2020-01-07,BTC,0.050773846435889336
2020-01-07,ETH,-0.005267778753292318
2020-01-08,BTC,-0.010268587535248286
2020-01-08,ETH,-0.015924443349786155
2020-01-09,BTC,-0.024850855645838776
2020-01-09,ETH,-0.016133093484380745
2020-01-10,BTC,0.03648690303834745
2020-01-10,ETH,0.03586560638444225
2020-01-11,BTC,-0.015798168776598898
2020-01-11,ETH,-0.007200886928300676
2020-01-12,BTC,0.019279106453440997
2020-01-12,ETH,0.0206176641057616
2020-01-13,BTC,-0.005895616628883604
2020-01-13,ETH,-0.01129289411687917
2020-01-14,BTC,0.08393344808628167
2020-01-14,ETH,0.15065709666300386
2020-01-15,BTC,-0.002350980919464507
2020-01-15,ETH,0.0016590582058744197
2020-01-16,BTC,-0.009449813541879348
2020-01-16,ETH,-0.01106700566380281
2020-01-17,BTC,0.02352785247141642
2020-01-17,ETH,0.038864331269726105
2020-01-18,BTC,0.0015422162701026476
2020-01-18,ETH,0.02685165206055795
2020-01-19,BTC,-0.026452928527155417
2020-01-19,ETH,-0.047876120324395366
2020-01-20,BTC,-0.005582491465413786
2020-01-20,ETH,0.0009023502412968121
2020-01-21,BTC,0.010193531591149663
2020-01-21,ETH,0.01541788519604359
2020-01-22,BTC,-0.007434180055016837
2020-01-22,ETH,-0.008267668638293424
2020-01-23,BTC,-0.03160514587505292
2020-01-23,ETH,-0.03188227458323378
2020-01-24,BTC,0.004629616722148233
2020-01-24,ETH,0.0007525975197246737
2020-01-25,BTC,-0.00918684685986848
2020-01-25,ETH,-0.01083857506306074
2020-01-26,BTC,0.027364554337216074
2020-01-26,ETH,0.04211930401638453
2020-01-27,BTC,0.036407519395889265
2020-01-27,ETH,0.016979054481661038
2020-01-28,BTC,0.05036808165148732
2020-01-28,ETH,0.03182234945202822
2020-01-29,BTC,-0.004483577295090302
2020-01-29,ETH,-0.007484121137455557
2020-01-30,BTC,0.02064730312029206
2020-01-30,ETH,0.05507065446349446
2020-01-31,BTC,-0.016664631518128026
2020-01-31,ETH,-0.02452916937757532
2020-02-01,BTC,0.00452869583961979
2020-02-01,ETH,0.019503637552609865
2020-02-02,BTC,-0.0051645279666768795
2020-02-02,ETH,0.026915021164291897
2020-02-03,BTC,-0.005441113304621492
2020-02-03,ETH,0.006614061907548319
2020-02-04,BTC,-0.012111511652417528
2020-02-04,ETH,-0.00323635857181348
2020-02-05,BTC,0.047104093835473426
2020-02-05,ETH,0.07915243155799523
2020-02-06,BTC,0.012105773319493585
2020-02-06,ETH,0.03970440884570903
2020-02-07,BTC,0.006797836503646293
2020-02-07,ETH,0.04891694034731886
2020-02-08,BTC,0.007061676319697785
2020-02-08,ETH,0.0018877716176568526
2020-02-09,BTC,0.02549940694219166
2020-02-09,ETH,0.02434298655714895
2020-02-10,BTC,-0.025706324471686526
2020-02-10,ETH,-0.02211870728715548
2020-02-11,BTC,0.03567402510806805
2020-02-11,ETH,0.055155431331365135
2020-02-12,BTC,0.011541499979814906
2020-02-12,ETH,0.12531177329455678
2020-02-13,BTC,-0.010814856987217514
2020-02-13,ETH,0.010147147902660691
2020-02-14,BTC,0.009568503349817403
2020-02-14,ETH,0.060120481598565645
2020-02-15,BTC,-0.0409897830477971
2020-02-15,ETH,-0.06857045116097638
2020-02-16,BTC,0.004551203932625647
2020-02-16,ETH,-0.018259692118138604
2020-02-17,BTC,-0.024590331529186438
2020-02-17,ETH,0.02488976929932618
2020-02-18,BTC,0.0466302236506857
2020-02-18,ETH,0.05849581534422277
2020-02-19,BTC,-0.05014884351152826
2020-02-19,ETH,-0.07867008126631714
2020-02-20,BTC,-0.0025859164113087862
2020-02-20,ETH,-0.006985241682689214
2020-02-21,BTC,0.008114275736580634
2020-02-21,ETH,0.029661444062387243
2020-02-22,BTC,-0.002401270461409255
2020-02-22,ETH,-0.012307540639357906
2020-02-23,BTC,0.02704430011708836
2020-02-23,ETH,0.04354190965516169
2020-02-24,BTC,-0.027642741538078885
2020-02-24,ETH,-0.031187544424001845
2020-02-25,BTC,-0.031965195740564556
2020-02-25,ETH,-0.06560239946277657
2020-02-26,BTC,-0.05579095174048332
2020-02-26,ETH,-0.08932912521133274
2020-02-27,BTC,-0.0040846016176541156
2020-02-27,ETH,0.0047550462867866905
2020-02-28,BTC,-0.012754184897438958
2020-02-28,ETH,3.135827774425337e-05
2020-02-29,BTC,-0.008411261679117432
2020-02-29,ETH,-0.030481443479889903
2020-03-01,BTC,-0.0043089307085921735
2020-03-01,ETH,-0.003993269846346403
2020-03-02,BTC,0.03587941221856461
2020-03-02,ETH,0.05297141408109862
2020-03-03,BTC,-0.009231886844013548
2020-03-03,ETH,-0.026413474337024234
2020-03-04,BTC,-0.0037028710724991143
2020-03-04,ETH,0.00017081878207236834
2020-03-05,BTC,0.03695117168590434
2020-03-05,ETH,0.02115738673549905
2020-03-06,BTC,0.004822595830994203
2020-03-06,ETH,0.06218529788383864
2020-03-07,BTC,-0.02330399860322019
2020-03-07,ETH,-0.023292079775564356
2020-03-08,BTC,-0.08999349283790192
2020-03-08,ETH,-0.15624784288366522
2020-03-09,BTC,-0.022751484424786028
2020-03-09,ETH,0.006464088036532978
2020-03-10,BTC,-0.0017561412564156553
2020-03-10,ETH,-0.0060354861869905685
2020-03-11,BTC,0.00021501160000858555
2020-03-11,ETH,-0.029380849618490856
2020-03-12,BTC,-0.37169538560117077
2020-03-12,ETH,-0.42347221465293294
2020-03-13,BTC,0.11928067241286833
2020-03-13,ETH,0.18562727860573336
2020-03-14,BTC,-0.06530552710121185
2020-03-14,ETH,-0.07429170741922175
2020-03-15,BTC,0.036910617960911996
2020-03-15,ETH,0.015475962795865161
2020-03-16,BTC,-0.07006915676163483
2020-03-16,ETH,-0.1166674150987117
2020-03-17,BTC,0.04210793838741411
2020-03-17,ETH,0.030169066268947553
2020-03-18,BTC,0.0024512036855608432
2020-03-18,ETH,0.007894498612091683
2020-03-19,BTC,0.18187755736638023
2020-03-19,ETH,0.1894040141620661
2020-03-20,BTC,0.001225199953657663
2020-03-20,ETH,-0.02823472111521519
2020-03-21,BTC,-0.00221203491300348
2020-03-21,ETH,0.0006143190364296114
2020-03-22,BTC,-0.05736583896317804
2020-03-22,ETH,-0.07150768570449428
2020-03-23,BTC,0.10052048673231173
2020-03-23,ETH,0.09398593784316334
2020-03-24,BTC,0.04963733427047878
2020-03-24,ETH,0.028536004986446484
2020-03-25,BTC,-0.007979552925792555
2020-03-25,ETH,-0.01848893815284358
2020-03-26,BTC,0.005295181540467819
2020-03-26,ETH,0.015901101242766114
2020-03-27,BTC,-0.03672214358569481
2020-03-27,ETH,-0.031971413141401506
2020-03-28,BTC,-0.035179534234601295
2020-03-28,ETH,-0.022035925578709925
2020-03-29,BTC,-0.051288198783903005
2020-03-29,ETH,-0.04124672033266197
2020-03-30,BTC,0.08574723804008189
2020-03-30,ETH,0.05829424129056493
2020-03-31,BTC,0.0013690436954885143
2020-03-31,ETH,0.005184366716448396
2020-04-01,BTC,0.026112924097839496
2020-04-01,ETH,0.01527757028175758
2020-04-02,BTC,0.028281287899985408
2020-04-02,ETH,0.047145747088574996
2020-04-03,BTC,-0.008866740365705117
2020-04-03,ETH,0.0004376869758151436
2020-04-04,BTC,0.01992164308903499
2020-04-04,ETH,0.02201459263306571
2020-04-05,BTC,-0.011124520572645125
2020-04-05,ETH,-0.011518742372937596
2020-04-06,BTC,0.0707764242948763
2020-04-06,ETH,0.17826423737809294
2020-04-07,BTC,-0.013114627068677276
2020-04-07,ETH,-0.023850264996428838
2020-04-08,BTC,0.02197254365887824
2020-04-08,ETH,0.045667511481618295
2020-04-09,BTC,-0.004364445986660415
2020-04-09,ETH,-0.010626600139346465
2020-04-10,BTC,-0.05979058460566089
2020-04-10,ETH,-0.07256546063848213
2020-04-11,BTC,-0.0009336774645052337
2020-04-11,ETH,-0.0012399681825301379
2020-04-12,BTC,0.016329994685138294
2020-04-12,ETH,0.01849627417518529
2020-04-13,BTC,-0.018082418492216368
2020-04-13,ETH,-0.030177461003746964
2020-04-14,BTC,-0.0003812781513637953
2020-04-14,ETH,0.008426140484949274
2020-04-15,BTC,-0.029275847531044064
2020-04-15,ETH,-0.02734513160377705
2020-04-16,BTC,0.07146740203164859
2020-04-16,ETH,0.12310565300359055
2020-04-17,BTC,-0.002897315751431484
2020-04-17,ETH,-0.003013514905287895
2020-04-18,BTC,0.02275595669052466
2020-04-18,ETH,0.08899759665861406
2020-04-19,BTC,-0.009402505352301915
2020-04-19,ETH,-0.02835015946648367
2020-04-20,BTC,-0.04276646838190479
2020-04-20,ETH,-0.05130521634525309
2020-04-21,BTC,-0.00023761461322069355
2020-04-21,ETH,0.0025568412529346496
2020-04-22,BTC,0.034429236680519004
2020-04-22,ETH,0.05709163292415953
2020-04-23,BTC,0.043910071328696176
2020-04-23,ETH,0.013302836854422573
2020-04-24,BTC,0.016309658285092787
2020-04-24,ETH,0.022743865494742277
2020-04-25,BTC,0.002520911948821203
2020-04-25,ETH,0.0331772757444222
2020-04-26,BTC,0.014522071498782596
2020-04-26,ETH,0.009217850433584918
2020-04-27,BTC,0.015069777105927384
2020-04-27,ETH,-0.00047040529712094603
2020-04-28,BTC,0.001469741643032707
2020-04-28,ETH,0.006037143067803674
2020-04-29,BTC,0.1273180520232342
2020-04-29,ETH,0.09350505112105334
2020-04-30,BTC,-0.01618949646720247
2020-04-30,ETH,-0.04316844161041067
2020-05-01,BTC,0.023816089558295506
2020-05-01,ETH,0.03187372256679111
2020-05-02,BTC,0.013968791699848548
2020-05-02,ETH,0.005164233538947682
2020-05-03,BTC,-0.010138170944239966
2020-05-03,ETH,-0.020398093365129433
2020-05-04,BTC,0.0017067266322232655
2020-05-04,ETH,-0.013080637151445917
2020-05-05,BTC,0.010144678859214995
2020-05-05,ETH,-0.006723281251511781
2020-05-06,BTC,0.029511199738283755
2020-05-06,ETH,-0.013147723734789785
2020-05-07,BTC,0.07366214135771076
2020-05-07,ETH,0.04034988409481799
2020-05-08,BTC,-0.010938284289408906
2020-05-08,ETH,0.00330757754176636
2020-05-09,BTC,-0.025274608612654736
2020-05-09,ETH,-0.006532882629624592
2020-05-10,BTC,-0.0872915214038874
2020-05-10,ETH,-0.10869825445616221
2020-05-11,BTC,-0.017659566044374797
2020-05-11,ETH,-0.014245641667949727
2020-05-12,BTC,0.023562712138033515
2020-05-12,ETH,0.018286301098228597
2020-05-13,BTC,0.05287193516704303
2020-05-13,ETH,0.05219297764835762
2020-05-14,BTC,0.05002535168149658
2020-05-14,ETH,0.018855121721672363
2020-05-15,BTC,-0.04166180495059313
2020-05-15,ETH,-0.03609984668213273
2020-05-16,BTC,0.005233209039209763
2020-05-16,ETH,0.025837796493022314
2020-05-17,BTC,0.03132400103227817
2020-05-17,ETH,0.03229848650838507
2020-05-18,BTC,0.005773698991511145
2020-05-18,ETH,0.035559036772175645
2020-05-19,BTC,0.00025321252090737545
2020-05-19,ETH,-0.005006147613569434
2020-05-20,BTC,-0.02117954918100662
2020-05-20,ETH,-0.015714933991157976
2020-05-21,BTC,-0.04633209978369557
2020-05-21,ETH,-0.04861158117206166
2020-05-22,BTC,0.01110086707949609
2020-05-22,ETH,0.036449129788362455
2020-05-23,BTC,0.0029087652089092586
2020-05-23,ETH,0.007362134898328376
2020-05-24,BTC,-0.045488748514099786
2020-05-24,ETH,-0.03030292616887509
2020-05-25,BTC,0.013260696716498988
2020-05-25,ETH,0.014574278854364575
2020-05-26,BTC,-0.008070322664891605
2020-05-26,ETH,-0.016644452016541522
2020-05-27,BTC,0.039158209254817056
2020-05-27,ETH,0.034477666422055187
2020-05-28,BTC,0.037548495632866885
2020-05-28,ETH,0.05255582341240994
2020-05-29,BTC,-0.009093976247976698
2020-05-29,ETH,0.0037968519368642983
2020-05-30,BTC,0.02768159825145977
2020-05-30,ETH,0.0982007880562834
2020-05-31,BTC,-0.024674768232348376
2020-05-31,ETH,-0.046916009527802616
2020-06-01,BTC,0.07464386293982206
2020-06-01,ETH,0.06934085140049451
2020-06-02,BTC,-0.06269774820259899
2020-06-02,ETH,-0.03956692752858926
2020-06-03,BTC,0.013317594606312655
2020-06-03,ETH,0.02934109196296908
2020-06-04,BTC,0.014903505382374727
2020-06-04,ETH,0.0010118396234197746
2020-06-05,BTC,-0.013785177382049874
2020-06-05,ETH,-0.01310990485636565
2020-06-06,BTC,-0.0012263695520872142
2020-06-06,ETH,0.0029405915366731428
2020-06-07,BTC,0.010894586827723485
2020-06-07,ETH,0.013375413294720584
2020-06-08,BTC,0.0012948980117710729
2020-06-08,ETH,0.00466071390672762
2020-06-09,BTC,0.0024777121338637187
2020-06-09,ETH,-0.005677614763718863
2020-06-10,BTC,0.007594610876882513
2020-06-10,ETH,0.01034452659686913
2020-06-11,BTC,-0.05555301055894357
2020-06-11,ETH,-0.06361931932262788
2020-06-12,BTC,0.01706353064227928
2020-06-12,ETH,0.02499126432857568
2020-06-13,BTC,-0.0005871213994007585
2020-06-13,ETH,0.005960735282637852
2020-06-14,BTC,-0.009338962291258746
2020-06-14,ETH,-0.020066832171668714
2020-06-15,BTC,0.006808938469139436
2020-06-15,ETH,-0.017879231889114333
2020-06-16,BTC,0.009239764861221245
2020-06-16,ETH,0.01951585350776286
2020-06-17,BTC,-0.006056760681470541
2020-06-17,ETH,-0.005920639720965681
2020-06-18,BTC,-0.007216479234543938
2020-06-18,ETH,-0.003978524779853165
2020-06-19,BTC,-0.013156009327927487
2020-06-19,ETH,-0.021382380177690008
2020-06-20,BTC,0.004771982890003024
2020-06-20,ETH,0.009403835282570938
2020-06-21,BTC,-0.0030764990320015784
2020-06-21,ETH,-0.0012406062725255351
2020-06-22,BTC,0.03709174751916078
2020-06-22,ETH,0.05914396254513776
2020-06-23,BTC,-0.0019753474772544743
2020-06-23,ETH,0.0066339911121064965
2020-06-24,BTC,-0.03282025643027875
2020-06-24,ETH,-0.03428203573727662
2020-06-25,BTC,-0.005239308190707503
2020-06-25,ETH,-0.01199449842812228
2020-06-26,BTC,-0.010998117562784016
2020-06-26,ETH,-0.014065340211250277
2020-06-27,BTC,-0.012826410118569775
2020-06-27,ETH,-0.029208468909296514
2020-06-28,BTC,0.010855408054862181
2020-06-28,ETH,0.01070764753067932
2020-06-29,BTC,0.005170015512075743
2020-06-29,ETH,0.012636955023823893
2020-06-30,BTC,-0.005751513982724221
2020-06-30,ETH,-0.008237992176384878
2020-07-01,BTC,0.00988532488788163
2020-07-01,ETH,0.021202377597294486
2020-07-02,BTC,-0.011368806022981404
2020-07-02,ETH,-0.00744752050491182
2020-07-03,BTC,-0.00395756024273064
2020-07-03,ETH,-0.017459734949675898
2020-07-04,BTC,0.004972274697731871
2020-07-04,ETH,0.016358712330749814
2020-07-05,BTC,-0.00641072801130238
2020-07-05,ETH,-0.006153097654430395
2020-07-06,BTC,0.0332305643833104
2020-07-06,ETH,0.06081589777420948
2020-07-07,BTC,-0.01314037643510968
2020-07-07,ETH,-0.01008111519525301
2020-07-08,BTC,0.019028359994139876
2020-07-08,ETH,0.03176603807977685
2020-07-09,BTC,-0.015948231171979632
2020-07-09,ETH,-0.014813526312331904
2020-07-10,BTC,9.052022711308894e-05
2020-07-10,ETH,-0.008357374289335584
2020-07-11,BTC,-0.004145030168397623
2020-07-11,ETH,-0.006335704650459517
2020-07-12,BTC,0.003912550206798482
2020-07-12,ETH,0.011164884814891307
2020-07-13,BTC,-0.003545059255915528
2020-07-13,ETH,-0.010436943542246335
2020-07-14,BTC,-4.331537576462985e-05
2020-07-14,ETH,0.0025329360010484248
2020-07-15,BTC,-0.005450155524782674
2020-07-15,ETH,-0.007443290455772633
2020-07-16,BTC,-0.006593108913667822
2020-07-16,ETH,-0.020059424047782937
2020-07-17,BTC,0.002098616025556055
2020-07-17,ETH,-0.0037142380015947607
2020-07-18,BTC,0.0008356608977502233
2020-07-18,ETH,0.01164534919888971
2020-07-19,BTC,0.002923597193133398
2020-07-19,ETH,0.01275547512299724
2020-07-20,BTC,-0.0023499201650132306
2020-07-20,ETH,-0.009788145738083509
2020-07-21,BTC,0.02298678850016933
2020-07-21,ETH,0.037533080727248036
2020-07-22,BTC,0.016050921443329758
2020-07-22,ETH,0.07009284681918926
2020-07-23,BTC,0.00584848921034431
2020-07-23,ETH,0.047669180441096026
2020-07-24,BTC,-0.004611142289210002
2020-07-24,ETH,0.01647814895460087
2020-07-25,BTC,0.014702976045533722
2020-07-25,ETH,0.08896836282346765
2020-07-26,BTC,0.023566295475673238
2020-07-26,ETH,0.018374375158832335
2020-07-27,BTC,0.1096100707382146
2020-07-27,ETH,0.03833595396673628
2020-07-28,BTC,-0.007101328925793737
2020-07-28,ETH,-0.015106155699835644
2020-07-29,BTC,0.017194865809297744
2020-07-29,ETH,0.004843187189946141
2020-07-30,BTC,0.0009680757576464583
2020-07-30,ETH,0.05152803741320544
2020-07-31,BTC,0.0191025870102548
2020-07-31,ETH,0.032780799608892464
2020-08-01,BTC,0.03851523428168302
2020-08-01,ETH,0.11472873899322056
2020-08-02,BTC,-0.060034265575901635
2020-08-02,ETH,-0.037715461237258996
2020-08-03,BTC,0.017436321777176023
2020-08-03,ETH,0.042149003171452204
2020-08-04,BTC,-0.00359726129861071
2020-08-04,ETH,0.009268358966418422
2020-08-05,BTC,0.04828976175167332
2020-08-05,ETH,0.030048280137513927
2020-08-06,BTC,0.002788023660583505
2020-08-06,ETH,-0.016505944076137702
2020-08-07,BTC,-0.01513618086086388
2020-08-07,ETH,-0.03911540565284821
2020-08-08,BTC,0.013151196120374076
2020-08-08,ETH,0.038139730716217235
2020-08-09,BTC,-0.006662100973708895
2020-08-09,ETH,-0.007276661870967205
2020-08-10,BTC,0.017332698670629254
2020-08-10,ETH,0.01218836889304864
2020-08-11,BTC,-0.03936534391564839
2020-08-11,ETH,-0.039161394722536436
2020-08-12,BTC,0.015284938573538076
2020-08-12,ETH,0.027972008335723553
2020-08-13,BTC,0.017195015111304723
2020-08-13,ETH,0.09645854080361627
2020-08-14,BTC,-0.0012955213149429268
2020-08-14,ETH,0.020189392691058572
2020-08-15,BTC,0.008227394765919493
2020-08-15,ETH,-0.009243090532024323
2020-08-16,BTC,0.0022843551383793237
2020-08-16,ETH,0.0009961849763249209
2020-08-17,BTC,0.03040482644811049
2020-08-17,ETH,-0.009809825584340293
2020-08-18,BTC,-0.021475461465219614
2020-08-18,ETH,-0.013647292197162653
2020-08-19,BTC,-0.019426708460436926
2020-08-19,ETH,-0.04061076745635395
2020-08-20,BTC,0.01021312934149976
2020-08-20,ETH,0.024543424978067163
2020-08-21,BTC,-0.024067507803910648
2020-08-21,ETH,-0.06558798361324525
2020-08-22,BTC,0.007706363621583279
2020-08-22,ETH,0.017240676181713432
2020-08-23,BTC,-0.0014533293195752028
2020-08-23,ETH,-0.011243703706330654
2020-08-24,BTC,0.00940844236539995
2020-08-24,ETH,0.04282158587440188
2020-08-25,BTC,-0.034690018052305094
2020-08-25,ETH,-0.05915350070348824
2020-08-26,BTC,0.010753745063331488
2020-08-26,ETH,0.006419482369232066
2020-08-27,BTC,-0.01435938403704018
2020-08-27,ETH,-0.00991935862142268
2020-08-28,BTC,0.01934954061432026
2020-08-28,ETH,0.034607699121382396
2020-08-29,BTC,-0.0030872658111327222
2020-08-29,ETH,0.010222462637086371
2020-08-30,BTC,0.017784220187846422
2020-08-30,ETH,0.07119958469630605
2020-08-31,BTC,-0.0026201196706430174
2020-08-31,ETH,0.015602445733341463
2020-09-01,BTC,0.024797762089964426
2020-09-01,ETH,0.09647005795804109
2020-09-02,BTC,-0.04648471948812871
2020-09-02,ETH,-0.07758361882075893
2020-09-03,BTC,-0.10239476124641311
2020-09-03,ETH,-0.123553539238214
2020-09-04,BTC,0.02601355576262887
2020-09-04,ETH,0.006661656260499305
2020-09-05,BTC,-0.03255823502891142
2020-09-05,ETH,-0.13646435756459385
2020-09-06,BTC,0.010893696409813414
2020-09-06,ETH,0.053994510368928994
2020-09-07,BTC,0.00867790498409815
2020-09-07,ETH,-0.0019492226211732522
2020-09-08,BTC,-0.022956306264775628
2020-09-08,ETH,-0.04273465666874776
2020-09-09,BTC,0.010939236349907233
2020-09-09,ETH,0.04001131385125989
2020-09-10,BTC,0.011793293850096198
2020-09-10,ETH,0.04839475251697656
2020-09-11,BTC,0.0036452631180188266
2020-09-11,ETH,0.01791267308646205
2020-09-12,BTC,0.003966560559340859
2020-09-12,ETH,0.03332710268956118
2020-09-13,BTC,-0.011340078630605377
2020-09-13,ETH,-0.05582138745017029
2020-09-14,BTC,0.0345883839286778
2020-09-14,ETH,0.03200167493140915
2020-09-15,BTC,0.010871177190313608
2020-09-15,ETH,-0.0329464164811436
2020-09-16,BTC,0.01648188444401355
2020-09-16,ETH,0.002667157170638479
2020-09-17,BTC,-0.0023612995663134795
2020-09-17,ETH,0.06343947582272258
2020-09-18,BTC,-0.00040225598714782596
2020-09-18,ETH,-0.011965201952840232
2020-09-19,BTC,0.013683545731443925
2020-09-19,ETH,0.003069586260487034
2020-09-20,BTC,-0.014067993350005525
2020-09-20,ETH,-0.03758723421298804
2020-09-21,BTC,-0.04351800185522625
2020-09-21,ETH,-0.07887489895061617
2020-09-22,BTC,0.0072833400259153525
2020-09-22,ETH,0.00794971555350954
2020-09-23,BTC,-0.027733979972724532
2020-09-23,ETH,-0.06788579355602253
2020-09-24,BTC,0.050153282066164984
2020-09-24,ETH,0.08794099866959249
2020-09-25,BTC,-0.006259218747560857
2020-09-25,ETH,0.008093951580075087
2020-09-26,BTC,0.005424892199001441
2020-09-26,ETH,0.009383864826871147
2020-09-27,BTC,0.0022831856976197606
2020-09-27,ETH,0.005486566064312859
2020-09-28,BTC,-0.006089609852421796
2020-09-28,ETH,-0.006376154798124589
2020-09-29,BTC,0.012604356977915954
2020-09-29,ETH,0.012946190125610713
2020-09-30,BTC,-0.00554646448346463
2020-09-30,ETH,0.0005016740848944323
2020-10-01,BTC,-0.015303370300178809
2020-10-01,ETH,-0.01870312835433363
2020-10-02,BTC,-0.00409414143543152
2020-10-02,ETH,-0.01972498177140869
2020-10-03,BTC,-0.0025194375739971964
2020-10-03,ETH,0.0008178531913418663
2020-10-04,BTC,0.011399199427022166
2020-10-04,ETH,0.017479160421163265
2020-10-05,BTC,0.01159903211277169
2020-10-05,ETH,0.003907711634822508
